id,group_id,course_code,is_mandatory,notes
74,9,ANTC68H3,1,
75,9,ANTC89H3,1,
76,9,ENGC19H3,1,
77,9,ENGC70H3,1,
78,9,ENGC71H3,1,
79,9,GASC59H3,1,
80,9,HISC59H3,1,
81,9,GGRC10H3,1,
82,9,GGRC25H3,1,
83,9,GGRC56H3,1,
84,9,HISC45H3,1,
85,9,HISC55H3,1,
86,9,HISC58H3,1,
87,9,HISC75H3,1,
88,9,WSTC97H3,1,
89,9,HISC97H3,1,
90,9,HLTC44H3,1,
91,9,HLTC46H3,1,
92,9,IDSC11H3,1,
93,9,IDSC15H3,1,
94,9,IDSC17H3,1,
95,9,IDSC18H3,1,
96,9,MGEC82H3,1,
97,9,POLC16H3,1,
98,9,POLC53H3,1,
99,9,POLC80H3,1,
100,9,POLC90H3,1,
101,9,POLC91H3,1,
102,9,POLC94H3,1,
103,9,POLC97H3,1,
104,9,POLC99H3,1,
105,9,SOCC25H3,1,
106,9,SOCC29H3,1,
107,9,SOCC34H3,1,
108,9,SOCC52H3,1,
109,9,WSTC13H3,1,
110,9,GASD02H3,1,
111,9,GASD03H3,1,
112,9,GGRD49H3,1,
113,9,HISD31H3,1,
114,9,HISD51H3,1,
115,9,HISD52H3,1,
116,9,HLTD06H3,1,
117,9,HLTD13H3,1,
118,9,HLTD25H3,1,
119,9,HLTD48H3,1,
120,9,HLTD49H3,1,
121,9,IDSD02H3,1,
122,9,IDSD06H3,1,
123,9,IDSD10H3,1,
124,9,IDSD12H3,1,
125,9,IDSD13H3,1,
126,9,IDSD19H3,1,
127,9,POLD89H3,1,
128,9,POLD90H3,1,
129,9,IDSD90H3,1,
130,9,POLD91H3,1,
131,9,SOCD15H3,1,
132,9,SOCD20H3,1,
133,9,SOCD55H3,1,
134,10,MGHC02H3,1,
135,11,ANTA02H3,1,
136,11,ANTC24H3,1,
137,11,ANTD16H3,1,
138,11,EESA06H3,1,
139,11,EESA10H3,1,
140,11,EESA11H3,1,
141,11,EESB16H3,1,
142,11,EESC04H3,1,
143,11,IDSB04H3,1,
144,11,GGRB28H3,1,
145,11,HLTB40H3,1,
146,11,HLTC42H3,1,
147,11,HLTC43H3,1,
148,11,HLTC44H3,1,
149,11,HLTD04H3,1,
150,11,HLTD40H3,1,
151,11,HLTD81H3,1,
152,11,MDSA01H3,1,
153,11,MDSA10H3,1,
154,11,MGTA01H3,1,
155,11,POLD59H3,1,
156,11,VPAA10H3,1,
157,11,ACMB10H3,1,
158,11,ANTA01H3,1,
159,11,ANTB64H3,1,
160,11,ANTC61H3,1,
161,11,ANTD26H3,1,
162,11,CITB03H3,1,
163,11,GGRD10H3,1,
164,11,HISC27H3,1,
165,11,HLTB41H3,1,
166,11,HLTB42H3,1,
167,11,HLTB60H3,1,
168,11,HLTC22H3,1,
169,11,HLTD18H3,1,
170,11,HLTD47H3,1,
171,11,PHLB12H3,1,
172,11,PHLC07H3,1,
173,11,POLC43H3,1,
174,11,PSYA02H3,1,
175,11,PSYB32H3,1,
176,11,PSYC14H3,1,
177,11,PSYC15H3,1,
178,11,PSYC18H3,1,
179,11,PSYC19H3,1,
180,11,PSYC34H3,1,
181,11,PSYD10H3,1,
182,11,PSYD13H3,1,
183,11,SOCB22H3,1,
184,11,SOCB47H3,1,
185,11,SOCB49H3,1,
186,11,SOCC49H3,1,
187,11,HLTC49H3,1,
188,11,WSTB11H3,1,
189,11,ANTB14H3,1,
190,11,ANTB15H3,1,
191,11,ANTC62H3,1,
192,11,ANTC68H3,1,
193,11,BIOB20H3,1,
194,11,BIOC70H3,1,
195,11,BIOD59H3,1,
196,11,CHMD89H3,1,
197,11,CSCB20H3,1,
198,11,ENGB52H3,1,
199,11,HLTB15H3,1,
200,11,HLTC81H3,1,
201,11,JOUA01H3,1,
202,11,LINB30H3,1,
203,11,MATA02H3,1,
204,11,PHLA10H3,1,
205,11,PHLA11H3,1,
206,11,PHLB09H3,1,
207,11,PHLC10H3,1,
208,11,PHLD09H3,1,
209,11,PSYB03H3,1,
210,11,PSYB80H3,1,
211,11,PSYC03H3,1,
212,11,PSYC13H3,1,
213,11,STAB22H3,1,
214,11,STAB52H3,1,
215,11,STAB53H3,1,
216,11,ENGB02H3,1,
217,11,HLTD49H3,1,
218,11,MGEB32H3,1,
219,11,MGTA02H3,1,
220,11,PHLB06H3,1,
221,11,PHLB58H3,1,
222,11,POLC13H3,1,
223,11,PSYB38H3,1,
224,11,PSYC02H3,1,
225,11,PSYC10H3,1,
226,11,PSYD19H3,1,
227,12,ESTB03H3,1,
228,12,VPHB69H3,1,
229,12,EESA07H3,1,
230,12,EESA11H3,1,
231,12,GGRA03H3,1,
232,12,ANTB01H3,1,
233,12,ANTB64H3,1,
234,12,BIOB38H3,1,
235,12,EESB17H3,1,
236,12,ESTB01H3,1,
237,12,FSTB14H3,1,
238,12,GASB05H3,1,
239,12,MDSB05H3,1,
240,12,MDSB32H3,1,
241,12,GGRB21H3,1,
242,12,HISB14H3,1,
243,12,IDSB02H3,1,
244,12,WSTB20H3,1,
245,12,CITC14H3,1,
246,12,ENGC59H3,1,
247,12,EESC34H3,1,
248,12,ESTC34H3,1,
249,12,ESTC35H3,1,
250,12,ESTC36H3,1,
251,12,FSTC15H3,1,
252,12,FSTC24H3,1,
253,12,FSTC29H3,1,
254,12,GGRC21H3,1,
255,12,GGRC26H3,1,
256,12,GGRC44H3,1,
257,12,HISC29H3,1,
258,12,IDSC02H3,1,
259,12,POLC53H3,1,
260,12,SOCC37H3,1,
261,12,AFSD07H3,1,
262,12,IDSD07H3,1,
263,12,BIOD30H3,1,
264,12,EESD09H3,1,
265,12,ESTD19H3,1,
266,12,POLD89H3,1,
267,13,BIOC63H3,1,
268,13,BIOD54H3,1,
269,13,EESC24H3,1,
270,13,EESD10Y3,1,
271,14,PSYD98Y3,1,
272,14,PSYD37H3,1,
273,15,MGEA02H3,1,
274,15,MGEA06H3,1,
275,15,MATA22H3,1,
276,15,MATA31H3,1,
277,15,MATA37H3,1,
278,15,MATA67H3,1,
279,15,CSCA67H3,1,
280,15,MGAB01H3,1,
281,15,MGAB02H3,1,
282,15,MGHA12H3,1,
283,15,MGMA01H3,1,
284,15,MGTA38H3,1,
285,15,MATA34H3,1,
286,15,MATA30H3,1,
287,15,MATA32H3,1,
288,15,MATA33H3,1,
289,15,MATA36H3,1,
290,15,STAB52H3,1,
291,15,STAB57H3,1,
292,15,MGEB12H3,1,
293,15,MGAB03H3,1,
294,15,MGHB02H3,1,
295,15,MGHC02H3,1,
296,15,MGMB01H3,1,
297,15,MGOC10H3,1,
298,15,MGOC20H3,1,
299,15,CSCA08H3,1,
300,15,CSCC37H3,1,
301,15,MATB24H3,1,
302,15,MATB41H3,1,
303,15,MATB42H3,1,
304,15,MATB44H3,1,
305,15,MATB61H3,1,
306,15,MATC46H3,1,
307,15,STAC62H3,1,
308,15,STAC67H3,1,
309,15,STAD37H3,1,
310,15,STAD57H3,1,
311,15,MGEB02H3,1,
312,15,MGEB06H3,1,
313,15,MGFB10H3,1,
314,15,MGFC10H3,1,
315,15,MGFC30H3,1,
316,15,STAB41H3,1,
317,15,MGFC35H3,1,
318,15,MGFD10H3,1,
319,15,STAC70H3,1,
320,15,STAD70H3,1,
321,15,MGEC71H3,1,
322,15,COPB11H3,1,
323,15,COPB12H3,1,
324,15,COPB10Y3,1,
325,16,MGEA02H3,1,
326,16,MGEA06H3,1,
327,16,MATA22H3,1,
328,16,MATA31H3,1,
329,16,MATA37H3,1,
330,16,MATA67H3,1,
331,16,CSCA67H3,1,
332,16,MGAB01H3,1,
333,16,MGAB02H3,1,
334,16,MGHA12H3,1,
335,16,MGMA01H3,1,
336,16,MGTA38H3,1,
337,16,MATA34H3,1,
338,16,MATA30H3,1,
339,16,MATA32H3,1,
340,16,MATA33H3,1,
341,16,MATA36H3,1,
342,16,STAB52H3,1,
343,16,STAB57H3,1,
344,16,MGEB12H3,1,
345,16,MGAB03H3,1,
346,16,MGHB02H3,1,
347,16,MGHC02H3,1,
348,16,MGMB01H3,1,
349,16,MGOC10H3,1,
350,16,MGOC20H3,1,
351,16,CSCA08H3,1,
352,16,CSCC37H3,1,
353,16,MATB24H3,1,
354,16,MATB41H3,1,
355,16,MATB42H3,1,
356,16,MATB44H3,1,
357,16,MATB61H3,1,
358,16,MATC46H3,1,
359,16,STAC62H3,1,
360,16,STAC67H3,1,
361,16,STAD37H3,1,
362,16,STAD57H3,1,
363,16,MGEB02H3,1,
364,16,MGEB06H3,1,
365,16,MGFB10H3,1,
366,16,MGFC10H3,1,
367,16,MGFC30H3,1,
368,16,STAB41H3,1,
369,16,MGFC35H3,1,
370,16,MGFD10H3,1,
371,16,STAC70H3,1,
372,16,STAD70H3,1,
373,16,MGEC71H3,1,
374,17,BIOA12H3,1,
375,17,ENGA01H3,1,
376,17,ENGA02H3,1,
377,17,PSYA01H3,1,
378,17,PSYA02H3,1,
379,17,PSYB70H3,1,
380,17,PSYC70H3,1,
381,17,PSYC71H3,1,
382,17,PSYC72H3,1,
383,17,PSYC74H3,1,
384,17,PSYC75H3,1,
385,17,PSYC76H3,1,
386,17,PSYB07H3,1,
387,17,PSYC08H3,1,
388,17,PSYC09H3,1,
389,17,PSYC02H3,1,
390,17,PSYC01H3,1,
391,17,PSYC85H3,1,
392,17,PSYC90H3,1,
393,17,PSYC93H3,1,
394,17,ENGB27H3,1,
395,17,ENGB28H3,1,
396,17,ENGC15H3,1,
397,17,ENGB35H3,1,
398,17,ENGB36H3,1,
399,17,ENGB41H3,1,
400,17,ENGD26Y3,1,
401,17,ENGD27Y3,1,
402,17,ENGD28Y3,1,
403,17,ENGD98Y3,1,
404,17,PSYD98Y3,1,
405,18,BIOA01H3,1,
406,18,BIOA02H3,1,
407,18,CHMA10H3,1,
408,18,CHMA11H3,1,
409,18,MATA29H3,1,
410,18,MATA30H3,1,
411,18,MATA35H3,1,
412,18,MATA36H3,1,
413,18,CHMB16H3,1,
414,18,BIOB12H3,1,
415,18,COPB50H3,1,
416,18,COPB54H3,1,
417,18,COPB51H3,1,
418,18,COPB55H3,1,
419,18,COPB52H3,1,
420,18,COPC98H3,1,
421,18,COPC99H3,1,
422,18,COPC01H3,1,
423,18,COPC02H3,1,
424,18,COPC03H3,1,
